step,t,name,p,vx,vy,vz
14150,2.830000,outlet,7431.531889,0.005592,-0.005102,0.003419
14150,2.830000,mid,7434.283382,0.001987,-0.003337,0.001158
14160,2.832000,inlet,0.000000,0.000136,-0.000991,-0.000166
14160,2.832000,outlet,7431.939172,0.005837,-0.003917,0.003830
14160,2.832000,mid,7434.283382,0.002023,-0.003023,0.001259
14170,2.834000,inlet,0.000000,0.000000,0.000000,0.000000
14170,2.834000,outlet,7432.419826,0.006059,-0.002775,0.004271
14170,2.834000,mid,7434.283382,0.002050,-0.002687,0.001345
14180,2.836000,inlet,0.000000,0.000000,0.000000,0.000000
14180,2.836000,outlet,7432.968620,0.006281,-0.001706,0.004730
14180,2.836000,mid,7434.283382,0.002121,-0.002261,0.001476
14190,2.838000,inlet,0.000000,0.000000,0.000000,0.000000
14190,2.838000,outlet,7433.587647,0.006495,-0.000674,0.005274
14190,2.838000,mid,7434.283382,0.002187,-0.001830,0.001616
14200,2.840000,inlet,0.000000,0.000000,0.000000,0.000000
14200,2.840000,outlet,7434.283159,0.006717,0.000197,0.005830
14200,2.840000,mid,7434.283382,0.002251,-0.001411,0.001754
14210,2.842000,inlet,0.000000,0.000000,0.000000,0.000000
14210,2.842000,outlet,7434.282957,0.006934,0.001084,0.006484
14210,2.842000,mid,7434.283382,0.002318,-0.000981,0.001920
14220,2.844000,inlet,0.000000,0.000000,0.000000,0.000000
14220,2.844000,outlet,7434.282644,0.007110,0.001895,0.007093
14220,2.844000,mid,7434.283382,0.002384,-0.000566,0.002088
14230,2.846000,inlet,0.000000,0.000000,0.000000,0.000000
14230,2.846000,outlet,7434.282204,0.007307,0.002733,0.007565
14230,2.846000,mid,7434.283382,0.002456,-0.000143,0.002283
14240,2.848000,inlet,0.000000,0.000000,0.000000,0.000000
14240,2.848000,outlet,7434.281610,0.007480,0.003440,0.008098
14240,2.848000,mid,7434.283382,0.002530,0.000271,0.002472
14250,2.850000,inlet,0.000000,0.000000,0.000000,0.000000
14250,2.850000,outlet,7434.280837,0.007637,0.004188,0.008433
14250,2.850000,mid,7434.283382,0.002614,0.000688,0.002657
14260,2.852000,inlet,0.000000,0.000000,0.000000,0.000000
14260,2.852000,outlet,7434.279840,0.007785,0.004882,0.008771
14260,2.852000,mid,7434.283382,0.002680,0.001068,0.002843
14270,2.854000,inlet,0.000000,0.000000,0.000000,0.000000
14270,2.854000,outlet,7434.278560,0.007924,0.005562,0.009149
14270,2.854000,mid,7434.283382,0.002748,0.001446,0.003030
14280,2.856000,inlet,0.000000,0.000000,0.000000,0.000000
14280,2.856000,outlet,7434.276936,0.008059,0.006295,0.009545
14280,2.856000,mid,7434.283382,0.002815,0.001805,0.003212
14290,2.858000,inlet,0.000000,0.000000,0.000000,0.000000
14290,2.858000,outlet,7434.274910,0.008189,0.006945,0.009862
14290,2.858000,mid,7434.283382,0.002890,0.002168,0.003373
14300,2.860000,inlet,0.000000,0.000000,0.000000,0.000000
14300,2.860000,outlet,7434.272425,0.008314,0.007516,0.010190
14300,2.860000,mid,7434.283382,0.002952,0.002512,0.003539
14310,2.862000,inlet,0.000000,0.000313,-0.001233,-0.000234
14310,2.862000,outlet,7434.269428,0.008427,0.008089,0.010472
14310,2.862000,mid,7434.283382,0.003014,0.002841,0.003692
14320,2.864000,inlet,0.000000,0.000000,0.000000,0.000000
14320,2.864000,outlet,7434.265866,0.008536,0.008672,0.010753
14320,2.864000,mid,7434.283382,0.003076,0.003157,0.003841
14330,2.866000,inlet,0.000000,0.000000,0.000000,0.000000
14330,2.866000,outlet,7434.261685,0.008643,0.009182,0.011020
14330,2.866000,mid,7434.283382,0.003132,0.003459,0.003982
14340,2.868000,inlet,0.000000,0.000000,0.000000,0.000000
14340,2.868000,outlet,7434.256833,0.008754,0.009779,0.011266
14340,2.868000,mid,7434.283382,0.003187,0.003747,0.004114
14350,2.870000,inlet,0.000000,-0.000000,-0.000868,-0.000126
14350,2.870000,outlet,7434.251247,0.008830,0.010108,0.011523
14350,2.870000,mid,7434.283382,0.003215,0.003985,0.004225
14360,2.872000,inlet,0.000000,-0.000092,-0.000808,-0.000096
14360,2.872000,outlet,7434.244884,0.008934,0.010651,0.011707
14360,2.872000,mid,7434.283382,0.003276,0.004266,0.004346
14370,2.874000,inlet,7401.023342,0.000113,-0.001029,-0.000153
14370,2.874000,outlet,7434.237715,0.009025,0.011146,0.011913
14370,2.874000,mid,7434.283382,0.003328,0.004516,0.004447
14380,2.876000,inlet,0.000000,-0.000089,-0.000833,-0.000097
14380,2.876000,outlet,7434.229684,0.009102,0.011533,0.012073
14380,2.876000,mid,7434.283382,0.003360,0.004731,0.004549
14390,2.878000,inlet,0.000000,0.000012,-0.000906,-0.000127
14390,2.878000,outlet,7434.220748,0.009210,0.011943,0.012278
14390,2.878000,mid,7434.283382,0.003391,0.004945,0.004652
14400,2.880000,inlet,0.000000,0.000000,0.000000,0.000000
14400,2.880000,outlet,7434.210716,0.009290,0.012378,0.012408
14400,2.880000,mid,7434.283382,0.003445,0.005170,0.004702
14410,2.882000,inlet,0.000000,-0.000009,-0.000876,-0.000141
14410,2.882000,outlet,7434.199817,0.009360,0.012709,0.012573
14410,2.882000,mid,7434.283382,0.003487,0.005375,0.004766
14420,2.884000,inlet,7361.914497,0.000154,-0.000986,-0.000184
14420,2.884000,outlet,7434.187920,0.009430,0.013052,0.012726
14420,2.884000,mid,7434.283382,0.003522,0.005557,0.004837
14430,2.886000,inlet,0.000000,0.000000,0.000000,0.000000
14430,2.886000,outlet,7434.174976,0.009503,0.013402,0.012819
14430,2.886000,mid,7434.283382,0.003549,0.005714,0.004897
14440,2.888000,inlet,0.000000,0.000000,0.000000,0.000000
14440,2.888000,outlet,7434.160958,0.009567,0.013699,0.012913
14440,2.888000,mid,7434.283382,0.003583,0.005877,0.004948
14450,2.890000,inlet,0.000000,0.000169,-0.001066,-0.000227
14450,2.890000,outlet,7434.145851,0.009633,0.013952,0.012970
14450,2.890000,mid,7434.283382,0.003607,0.006014,0.004980
14460,2.892000,inlet,0.000000,0.000000,0.000000,0.000000
14460,2.892000,outlet,7434.129639,0.009689,0.014175,0.013042
14460,2.892000,mid,7434.283382,0.003639,0.006154,0.005020
14470,2.894000,inlet,0.000000,0.000000,0.000000,0.000000
14470,2.894000,outlet,7434.112298,0.009743,0.014338,0.013099
14470,2.894000,mid,7434.283382,0.003656,0.006262,0.005043
14480,2.896000,inlet,0.000000,0.000302,-0.001184,-0.000197
14480,2.896000,outlet,7434.093825,0.009803,0.014542,0.013136
14480,2.896000,mid,7434.283382,0.003675,0.006360,0.005056
14490,2.898000,inlet,0.000000,0.000058,-0.000983,-0.000165
14490,2.898000,outlet,7434.074199,0.009851,0.014719,0.013161
14490,2.898000,mid,7434.283382,0.003689,0.006440,0.005065
14500,2.900000,inlet,0.000000,0.000099,-0.000973,-0.000146
14500,2.900000,outlet,7434.053435,0.009899,0.014867,0.013128
14500,2.900000,mid,7434.283382,0.003706,0.006523,0.005069
14510,2.902000,inlet,3693.856979,0.000142,-0.000991,-0.000199
14510,2.902000,outlet,7434.031467,0.009935,0.014984,0.013123
14510,2.902000,mid,7434.283382,0.003718,0.006589,0.005067
14520,2.904000,inlet,0.000000,0.000000,0.000000,0.000000
14520,2.904000,outlet,7434.008399,0.009975,0.015126,0.013094
14520,2.904000,mid,7434.283382,0.003716,0.006618,0.005066
14530,2.906000,inlet,0.000000,0.000000,0.000000,0.000000
14530,2.906000,outlet,7433.984213,0.010024,0.015159,0.013053
14530,2.906000,mid,7434.283382,0.003734,0.006683,0.005037
14540,2.908000,inlet,0.000000,0.000066,-0.000950,-0.000123
14540,2.908000,outlet,7433.958910,0.010064,0.015205,0.013100
14540,2.908000,mid,7434.283382,0.003743,0.006720,0.005013
14550,2.910000,inlet,7430.755184,0.000163,-0.001071,-0.000169
14550,2.910000,outlet,7433.932488,0.010097,0.015246,0.013011
14550,2.910000,mid,7434.283382,0.003752,0.006739,0.004989
14560,2.912000,inlet,0.000000,0.000000,0.000000,0.000000
14560,2.912000,outlet,7433.904962,0.010127,0.015236,0.012957
14560,2.912000,mid,7434.283382,0.003751,0.006747,0.004947
14570,2.914000,inlet,0.000000,0.000000,0.000000,0.000000
14570,2.914000,outlet,7433.876350,0.010150,0.015304,0.012867
14570,2.914000,mid,7434.283382,0.003752,0.006748,0.004910
14580,2.916000,inlet,0.000000,-0.000066,-0.000825,-0.000096
14580,2.916000,outlet,7433.846694,0.010178,0.015213,0.012784
14580,2.916000,mid,7434.283382,0.003741,0.006721,0.004869
14590,2.918000,inlet,0.000000,-0.000012,-0.000850,-0.000103
14590,2.918000,outlet,7433.816040,0.010211,0.015217,0.012717
14590,2.918000,mid,7434.283382,0.003738,0.006698,0.004820
14600,2.920000,inlet,7434.283382,0.000064,-0.000962,-0.000154
14600,2.920000,outlet,7433.784381,0.010235,0.015171,0.012626
14600,2.920000,mid,7434.283382,0.003750,0.006682,0.004747
14610,2.922000,inlet,0.000000,0.000000,0.000000,0.000000
14610,2.922000,outlet,7433.751711,0.010267,0.015107,0.012488
14610,2.922000,mid,7434.283382,0.003725,0.006633,0.004698
14620,2.924000,inlet,0.000000,0.000000,0.000000,0.000000
14620,2.924000,outlet,7433.718122,0.010291,0.015044,0.012380
14620,2.924000,mid,7434.283382,0.003729,0.006601,0.004651
14630,2.926000,inlet,0.000000,-0.000026,-0.000841,-0.000139
14630,2.926000,outlet,7433.683625,0.010313,0.014986,0.012211
14630,2.926000,mid,7434.283382,0.003723,0.006555,0.004580
14640,2.928000,inlet,0.000000,0.000089,-0.000955,-0.000163
14640,2.928000,outlet,7433.648281,0.010329,0.014887,0.012073
14640,2.928000,mid,7434.283382,0.003721,0.006501,0.004504
14650,2.930000,inlet,0.000000,-0.000082,-0.000777,-0.000101
14650,2.930000,outlet,7433.611847,0.010350,0.014823,0.012018
14650,2.930000,mid,7434.283382,0.003707,0.006432,0.004431
14660,2.932000,inlet,0.000000,0.000115,-0.001021,-0.000236
14660,2.932000,outlet,7433.574451,0.010355,0.014578,0.011851
14660,2.932000,mid,7434.283382,0.003686,0.006357,0.004344
14670,2.934000,inlet,0.000000,0.000000,0.000000,0.000000
14670,2.934000,outlet,7433.536615,0.010369,0.014468,0.011708
14670,2.934000,mid,7434.283382,0.003661,0.006256,0.004269
14680,2.936000,inlet,0.000000,0.000000,0.000000,0.000000
14680,2.936000,outlet,7433.498182,0.010382,0.014313,0.011553
14680,2.936000,mid,7434.283382,0.003653,0.006178,0.004197
14690,2.938000,inlet,0.000000,0.000109,-0.001021,-0.000186
14690,2.938000,outlet,7433.459143,0.010391,0.014171,0.011334
14690,2.938000,mid,7434.283382,0.003657,0.006116,0.004122
14700,2.940000,inlet,0.000000,0.000000,0.000000,0.000000
14700,2.940000,outlet,7433.419495,0.010401,0.014057,0.011158
14700,2.940000,mid,7434.283382,0.003624,0.005994,0.004031
14710,2.942000,inlet,0.000000,-0.000018,-0.000892,-0.000129
14710,2.942000,outlet,7433.379307,0.010400,0.013864,0.010979
14710,2.942000,mid,7434.283382,0.003615,0.005905,0.003936
14720,2.944000,inlet,0.000000,0.000080,-0.000985,-0.000165
14720,2.944000,outlet,7433.338619,0.010408,0.013695,0.010782
14720,2.944000,mid,7434.283382,0.003595,0.005806,0.003851
14730,2.946000,inlet,0.000000,0.000135,-0.000996,-0.000182
14730,2.946000,outlet,7433.297245,0.010411,0.013564,0.010591
14730,2.946000,mid,7434.283382,0.003574,0.005699,0.003755
14740,2.948000,inlet,0.000000,-0.000026,-0.000848,-0.000120
14740,2.948000,outlet,7433.255354,0.010426,0.013359,0.010431
14740,2.948000,mid,7434.283382,0.003550,0.005585,0.003673
14750,2.950000,inlet,0.000000,-0.000022,-0.000924,-0.000211
14750,2.950000,outlet,7433.213305,0.010417,0.013147,0.010264
14750,2.950000,mid,7434.283382,0.003560,0.005515,0.003589
14760,2.952000,inlet,0.000000,0.000000,0.000000,0.000000
14760,2.952000,outlet,7433.170942,0.010423,0.012903,0.010035
14760,2.952000,mid,7434.283382,0.003518,0.005377,0.003476
14770,2.954000,inlet,0.000000,0.000000,0.000000,0.000000
14770,2.954000,outlet,7433.128424,0.010422,0.012677,0.009811
14770,2.954000,mid,7434.283382,0.003495,0.005253,0.003393
14780,2.956000,inlet,0.000000,0.000000,0.000000,0.000000
14780,2.956000,outlet,7433.085724,0.010422,0.012462,0.009650
14780,2.956000,mid,7434.283382,0.003469,0.005140,0.003276
14790,2.958000,inlet,0.000000,-0.000054,-0.000742,-0.000096
14790,2.958000,outlet,7433.042856,0.010423,0.012236,0.009451
14790,2.958000,mid,7434.283382,0.003444,0.005018,0.003180
14800,2.960000,inlet,0.000000,0.000027,-0.000840,-0.000107
14800,2.960000,outlet,7432.999862,0.010416,0.011986,0.009204
14800,2.960000,mid,7434.283382,0.003417,0.004899,0.003080
14810,2.962000,inlet,0.000000,0.000000,0.000000,0.000000
14810,2.962000,outlet,7432.956834,0.010408,0.011727,0.008968
14810,2.962000,mid,7434.283382,0.003403,0.004787,0.002970
14820,2.964000,inlet,0.000000,0.000000,0.000000,0.000000
14820,2.964000,outlet,7432.913510,0.010401,0.011475,0.008749
14820,2.964000,mid,7434.283382,0.003369,0.004653,0.002870
14830,2.966000,inlet,0.000000,0.000022,-0.000874,-0.000145
14830,2.966000,outlet,7432.870397,0.010395,0.011243,0.008534
14830,2.966000,mid,7434.283382,0.003341,0.004523,0.002776
14840,2.968000,inlet,7434.283382,0.000114,-0.000904,-0.000146
14840,2.968000,outlet,7432.827523,0.010385,0.010980,0.008315
14840,2.968000,mid,7434.283382,0.003317,0.004399,0.002673
14850,2.970000,inlet,0.000000,-0.000058,-0.000763,-0.000100
14850,2.970000,outlet,7432.784768,0.010377,0.010720,0.008107
14850,2.970000,mid,7434.283382,0.003284,0.004256,0.002576
14860,2.972000,inlet,0.000000,0.000000,0.000000,0.000000
14860,2.972000,outlet,7432.742239,0.010365,0.010446,0.007879
14860,2.972000,mid,7434.283382,0.003236,0.004102,0.002476
14870,2.974000,inlet,0.000000,0.000000,0.000000,0.000000
14870,2.974000,outlet,7432.699921,0.010349,0.010103,0.007611
14870,2.974000,mid,7434.283382,0.003234,0.003997,0.002384
14880,2.976000,inlet,0.000000,-0.000052,-0.000790,-0.000091
14880,2.976000,outlet,7432.657911,0.010338,0.009840,0.007378
14880,2.976000,mid,7434.283382,0.003217,0.003886,0.002277
14890,2.978000,inlet,0.000000,0.000000,0.000000,0.000000
14890,2.978000,outlet,7432.616374,0.010319,0.009557,0.007127
14890,2.978000,mid,7434.283382,0.003180,0.003751,0.002181
14900,2.980000,inlet,0.000000,-0.000053,-0.000802,-0.000101
14900,2.980000,outlet,7432.575258,0.010304,0.009284,0.006942
14900,2.980000,mid,7434.283382,0.003151,0.003626,0.002088
14910,2.982000,inlet,0.000000,0.000204,-0.000998,-0.000159
14910,2.982000,outlet,7432.534540,0.010307,0.009034,0.006749
14910,2.982000,mid,7434.283382,0.003126,0.003496,0.002008
14920,2.984000,inlet,0.000000,0.000000,0.000000,0.000000
14920,2.984000,outlet,7432.493478,0.010277,0.008698,0.006499
14920,2.984000,mid,7434.283382,0.003109,0.003372,0.001905
14930,2.986000,inlet,0.000000,0.000000,0.000000,0.000000
14930,2.986000,outlet,7432.453397,0.010261,0.008415,0.006273
14930,2.986000,mid,7434.283382,0.003075,0.003244,0.001825
14940,2.988000,inlet,0.000000,0.000000,0.000000,0.000000
14940,2.988000,outlet,7432.413682,0.010243,0.008140,0.006024
14940,2.988000,mid,7434.283382,0.003044,0.003117,0.001742
14950,2.990000,inlet,0.000000,0.000000,0.000000,0.000000
14950,2.990000,outlet,7432.374900,0.010225,0.007852,0.005836
14950,2.990000,mid,7434.283382,0.003016,0.002990,0.001653
14960,2.992000,inlet,0.000000,0.000000,0.000000,0.000000
14960,2.992000,outlet,7432.336862,0.010199,0.007512,0.005560
14960,2.992000,mid,7434.283382,0.002987,0.002871,0.001552
14970,2.994000,inlet,0.000000,0.000104,-0.000859,-0.000112
14970,2.994000,outlet,7432.299493,0.010181,0.007251,0.005334
14970,2.994000,mid,7434.283382,0.002959,0.002745,0.001478
14980,2.996000,inlet,0.000000,-0.000066,-0.000696,-0.000065
14980,2.996000,outlet,7432.262795,0.010165,0.006941,0.005112
14980,2.996000,mid,7434.283382,0.002918,0.002596,0.001396
14990,2.998000,inlet,7434.283382,0.000120,-0.000914,-0.000128
14990,2.998000,outlet,7432.226800,0.010140,0.006651,0.004876
14990,2.998000,mid,7434.283382,0.002904,0.002495,0.001295
15000,3.000000,inlet,0.000000,-0.000062,-0.000760,-0.000079
15000,3.000000,outlet,7432.191575,0.010114,0.006376,0.004634
15000,3.000000,mid,7434.283382,0.002868,0.002363,0.001229
15010,3.002000,inlet,0.000000,0.000066,-0.000896,-0.000140
15010,3.002000,outlet,7432.157032,0.010091,0.006079,0.004468
15010,3.002000,mid,7434.283382,0.002846,0.002262,0.001159
15020,3.004000,inlet,0.000000,0.000000,0.000000,0.000000
15020,3.004000,outlet,7432.123198,0.010061,0.005793,0.004270
15020,3.004000,mid,7434.283382,0.002814,0.002143,0.001087
15030,3.006000,inlet,0.000000,0.000000,0.000000,0.000000
15030,3.006000,outlet,7432.090111,0.010033,0.005481,0.004057
15030,3.006000,mid,7434.283382,0.002765,0.002005,0.000994
15040,3.008000,inlet,0.000000,0.000000,0.000000,0.000000
15040,3.008000,outlet,7432.057676,0.010003,0.005217,0.003859
15040,3.008000,mid,7434.283382,0.002755,0.001919,0.000926
15050,3.010000,inlet,207.157159,0.000296,-0.001101,-0.000223
15050,3.010000,outlet,7432.025981,0.009980,0.004953,0.003649
15050,3.010000,mid,7434.283382,0.002724,0.001801,0.000856
15060,3.012000,inlet,0.000000,0.000000,0.000000,0.000000
15060,3.012000,outlet,7431.994988,0.009958,0.004711,0.003447
15060,3.012000,mid,7434.283382,0.002700,0.001693,0.000783
15070,3.014000,inlet,0.000000,0.000000,0.000000,0.000000
15070,3.014000,outlet,7431.964734,0.009935,0.004388,0.003276
15070,3.014000,mid,7434.283382,0.002677,0.001602,0.000717
15080,3.016000,inlet,0.000000,0.000074,-0.000949,-0.000137
15080,3.016000,outlet,7431.935659,0.009904,0.004094,0.003057
15080,3.016000,mid,7434.283382,0.002651,0.001504,0.000650
15090,3.018000,inlet,0.000000,-0.000043,-0.000855,-0.000100
15090,3.018000,outlet,7431.907500,0.009875,0.003830,0.002874
15090,3.018000,mid,7434.283382,0.002620,0.001399,0.000586
15100,3.020000,inlet,0.000000,0.000155,-0.000947,-0.000176
15100,3.020000,outlet,7431.880215,0.009844,0.003557,0.002644
15100,3.020000,mid,7434.283382,0.002593,0.001298,0.000523
15110,3.022000,inlet,0.000000,-0.000070,-0.000822,-0.000088
15110,3.022000,outlet,7431.853815,0.009814,0.003295,0.002431
15110,3.022000,mid,7434.283382,0.002568,0.001204,0.000460
15120,3.024000,inlet,0.000000,-0.000005,-0.000843,-0.000105
15120,3.024000,outlet,7431.828306,0.009783,0.003041,0.002240
15120,3.024000,mid,7434.283382,0.002553,0.001129,0.000402
15130,3.026000,inlet,7434.283382,0.000051,-0.000886,-0.000136
15130,3.026000,outlet,7431.803626,0.009754,0.002798,0.002072
15130,3.026000,mid,7434.283382,0.002526,0.001026,0.000332
15140,3.028000,inlet,0.000000,0.000000,0.000000,0.000000
15140,3.028000,outlet,7431.779776,0.009730,0.002574,0.001894
15140,3.028000,mid,7434.283382,0.002482,0.000915,0.000275
15150,3.030000,inlet,0.000000,0.000000,0.000000,0.000000
15150,3.030000,outlet,7431.756822,0.009703,0.002337,0.001726
15150,3.030000,mid,7434.283382,0.002463,0.000851,0.000217
15160,3.032000,inlet,0.000000,-0.000005,-0.000793,-0.000096
15160,3.032000,outlet,7431.734706,0.009668,0.002070,0.001592
15160,3.032000,mid,7434.283382,0.002439,0.000767,0.000162
15170,3.034000,inlet,0.000000,0.000000,0.000000,0.000000
15170,3.034000,outlet,7431.713445,0.009646,0.001847,0.001412
15170,3.034000,mid,7434.283382,0.002402,0.000667,0.000110
15180,3.036000,inlet,7377.158132,0.000160,-0.000917,-0.000193
15180,3.036000,outlet,7431.693034,0.009613,0.001589,0.001234
15180,3.036000,mid,7434.283382,0.002385,0.000597,0.000065
15190,3.038000,inlet,0.000000,0.000000,0.000000,0.000000
15190,3.038000,outlet,7431.673440,0.009591,0.001387,0.001093
15190,3.038000,mid,7434.283382,0.002364,0.000525,0.000015
15200,3.040000,inlet,0.000000,0.000068,-0.000957,-0.000168
15200,3.040000,outlet,7431.654703,0.009553,0.001126,0.000892
15200,3.040000,mid,7434.283382,0.002339,0.000448,-0.000032
15210,3.042000,inlet,7434.283382,0.000059,-0.000888,-0.000134
15210,3.042000,outlet,7431.635988,0.009527,0.000905,0.000737
15210,3.042000,mid,7434.283382,0.002306,0.000369,-0.000075
15220,3.044000,inlet,0.000000,0.000126,-0.000957,-0.000173
15220,3.044000,outlet,7431.618760,0.009502,0.000695,0.000573
15220,3.044000,mid,7434.283382,0.002290,0.000308,-0.000130
15230,3.046000,inlet,0.000000,0.000000,0.000000,0.000000
15230,3.046000,outlet,7431.602567,0.009462,0.000439,0.000420
15230,3.046000,mid,7434.283382,0.002248,0.000213,-0.000166
15240,3.048000,inlet,0.000000,0.000000,0.000000,0.000000
15240,3.048000,outlet,7431.587251,0.009430,0.000243,0.000227
15240,3.048000,mid,7434.283382,0.002243,0.000171,-0.000200
15250,3.050000,inlet,0.000000,0.000000,0.000000,0.000000
15250,3.050000,outlet,7431.572771,0.009403,0.000036,0.000156
15250,3.050000,mid,7434.283382,0.002221,0.000114,-0.000237
15260,3.052000,inlet,0.000000,0.000000,0.000000,0.000000
15260,3.052000,outlet,7431.559066,0.009372,-0.000123,0.000015
15260,3.052000,mid,7434.283382,0.002199,0.000054,-0.000275
15270,3.054000,inlet,0.000000,0.000000,0.000000,0.000000
